MAP032_EV3_PAGE3_13;\mn<\N[14]>Cô nói tới tộc \C[8]\TM[dragonTribe][Arcane Rage Tribe]\TM\C[0] à ?;\mn<\N[14]>Are you talking about the\r\n\C[8]\TM[dragonTribe][Arcane Rage Tribe]\TM\C[0]\r\ntribe?;;
MAP032_EV3_PAGE3_15;\mn<\N[2]>Đúng vậy ! Có vẻ họ có liên quan tới việc\r\nnày;\mn<\N[2]>That's right! It seems they have something\r\nto do with this.;;
MAP032_EV3_PAGE3_18;\mn<\N[1]>Vậy là giờ chúng ta làm gì đây ?;\mn<\N[1]>So what do we do now?;;
MAP032_EV3_PAGE3_20;\mn<\N[2]>Tôi muốn đàm phán với họ !;\mn<\N[2]>I want to negotiate with them!;;
MAP032_EV3_PAGE3_22;\mn<\N[14]>Cô chắc về chuyện đó chứ \N[2] ? Họ không\r\nthích đàm phán bằng miệng không đâu;\mn<\N[14]>Are you sure about that \N[2]? They don't\r\nlike verbal negotiations.;;
MAP032_EV3_PAGE3_25;\mn<\N[2]>Nếu như họ liên quan đến việc này thì tôi\r\nkhông tha thứ cho họ đâu !;\mn<\N[2]>If they are involved in this, I will not\r\nforgive them!;;
MAP032_EV3_PAGE3_28;\mn<\N[14]>Được rồi !;\mn<\N[14]>Okay !;;
MAP032_EV4_PAGE2_8;\mn<\N[2]>Thành công rồi !;\mn<\N[2]>Success!;;
MAP032_EV4_PAGE2_18;\mn<\N[1]>Cô chắc mọi thứ vẫn ổn chứ ?;\mn<\N[1]>Are you sure everything is okay?;;
MAP032_EV4_PAGE2_35;\mn<\N[14]>Lũ người sói đang lùi lại ?;\mn<\N[14]>The werewolves are retreating?;;
MAP032_EV4_PAGE2_41;\mn<\N[2]>Có thứ gì đó không đúng ? Thứ này đang\r\nchống cự lại sao ?;\mn<\N[2]>Something wrong? Is this thing, resisting?;;
MAP032_EV4_PAGE2_44;\mn<\N[2]>Nó như là\|... 1 thực thể sống ?;\mn<\N[2]>It's like\|... a living entity?;;
MAP032_EV5_PAGE0_1;\mn<\N[1]>Vậy đây là viên pha lê mà cô nói tới sao\r\n\N[14] ?;\mn<\N[1]>So this is the crystal you were talking\r\nabout,\N[14] ?;;
MAP032_EV5_PAGE0_4;\mn<\N[14]>Đúng vậy !;\mn<\N[14]>That's right!;;
MAP032_EV5_PAGE0_6;\mn<\N[1]>Giờ chúng ta phải làm gì ?;\mn<\N[1]>What should we do now?;;
MAP032_EV5_PAGE0_10;\mn<\N[14]>\N[2] cô biết về pháp thuật làm rối loạn\r\npháp thuật khác đúng không ?;\mn<\N[14]>\N[2] you know about confusion magic, other\r\nmagic right?;;
MAP032_EV5_PAGE0_16;\mn<\N[2]>Tôi có biết về nó;\mn<\N[2]>I know about it;;
MAP032_EV5_PAGE0_20;\mn<\N[14]>Viên pha lê này có 1 lượng năng lượng bí\r\nẩn rất lớn có vẻ rất giống với pháp thuật\r\ncủa chúng ta nhưng hỗn loạn hơn;\mn<\N[14]>This crystal has a huge amount of\r\nmysterious energy that seems very similar to our\r\nmagic but more chaotic.;;
MAP032_EV5_PAGE0_24;\mn<\N[2]>Sao cô biết về việc viên pha lê này ở đây\r\nvà thứ pháp thuật bên trong nó ?;\mn<\N[2]>How do you know about this crystal being\r\nhere, and the magic inside it?;;
MAP032_EV5_PAGE0_27;\mn<\N[14]>Cổ ngữ đã nói vậy ! Đó có thể là nguyên\r\nnhân \N[1] ở đây;\mn<\N[14]>The ancients said so! That could be the\r\nreason \N[1] here.;;
MAP032_EV5_PAGE0_30;\mn<\N[2]>Tôi cũng đang tìm hiểu về những khối pha\r\nlê này ! Việc nó xuất hiện ở đây cũng rất\r\nkỳ lạ ! Sao tôi lại không thấy nó nhỉ ?;\mn<\N[2]>I'm also looking into these crystals! It's\r\nvery strange that it's here! Why didn't I see it?;;
MAP032_EV5_PAGE0_34;\mn<\N[14]>Thứ này có thể xuất hiện ngẫu nhiên ở mọi\r\nnơi do sự hỗn loạn mà pháp thuật nó đang sở\r\nhữu;\mn<\N[14]>This thing can randomly appear anywhere due\r\nto the chaos that the magic it possesses.;;
MAP032_EV5_PAGE0_38;\mn<\N[2]>Được rồi ! Tôi xem mình có thể làm gì\r\nkhông ?;\mn<\N[2]>Okay! Let me see what I can do?;;
MAP032_EV5_PAGE0_51;\mn<\N[2]>Đừng lo tôi gần làm gián đoạn pháp thuật\r\ncủa thứ này rồi !;\mn<\N[2]>Don't worry I almost interrupted the magic\r\nof this thing!;;
MAP032_EV5_PAGE1_28;\mn<\N[1]>Sao chúng lại ở đây lúc này chứ ?;\mn<\N[1]>Why are they here now?;;
MAP032_EV5_PAGE1_30;\mn<\N[1]>Chúng ở gần ngôi làng đến vậy ư \[2] ?;\mn<\N[1]>Are they that close to the village \[2] ?;;
MAP032_EV5_PAGE1_32;\mn<\N[2]>Chuyện này khá là tệ đấy tôi vẫn cần tập\r\ntrung làm gián đoạn pháp thuật của pha lê\r\nnày;\mn<\N[2]>This is pretty bad I still need to focus on\r\ninterrupting the crystal's magic;;
MAP032_EV5_PAGE1_36;\mn<\N[14]>Đừng lo \N[2] ! Tôi và \[1] sẽ giữ chân\r\nchúng !;\mn<\N[14]>Don't worry \N[2] ! Me and \[1] will hold\r\nthem off !;;
MAP032_EV5_PAGE1_39;\mn<\N[14]>Có vẻ như chúng bị kích thích bởi thứ pháp\r\nthuật bên trong viên pha lê nên chúng mới\r\ntập trung lại ở đây;\mn<\N[14]>It seems they were stimulated by the magic\r\ninside the crystal, so they gathered here.;;
MAP032_EV5_PAGE1_43;\mn<\N[1]>Tôi tưởng chúng bị kích thích vì 2 người ở\r\nđây ?;\mn<\N[1]>I thought they were excited because there\r\nwere two of you here?;;
MAP032_EV5_PAGE1_46;\mn<\N[14]>Ý cậu là sao ?;\mn<\N[14]>What do you mean?;;
MAP032_EV5_PAGE1_48;\mn<\N[1]>Tôi không biết nữa\|... nó hơi khó nói, cô\r\nbiết đấy mùa \|sinh sản...;\mn<\N[1]>I don't know\|... it's a little hard to\r\nsay, you know, breeding season \|...;;
MAP032_EV5_PAGE1_52;\mn<\N[14]>Thật luôn ?;\mn<\N[14]>Really?;;
MAP032_EV5_PAGE1_54;\mn<\N[1]>\N[2] từng bảo tôi như vậy;\mn<\N[1]>\N[2] told me that;;
MAP032_EV5_PAGE1_57;\mn<\N[2]>Tôi chưa hề nói 1 từ nào như những gì anh\r\nnói trong cuộc đời tôi;\mn<\N[2]>I have never said a word like what you said\r\nin my life.;;
MAP032_EV5_PAGE1_60;\mn<\N[14]>Thôi không cần biết vì chuyện gì chúng tập\r\ntrung ở đây nhưng chúng ta phải xử lý chúng\r\nngay tại đây;\mn<\N[14]>No matter what they're gathered here for,\r\nwe have to deal with them, right here.;;
MAP032_EV9_PAGE0_1;\mn<\N[1]>Sao thứ này lại ở đây nhỉ ?;\mn<\N[1]>Why is this thing here?;;
MAP032_EV9_PAGE0_6;\mn<\N[1]>À phải rồi ! Mình quên mất thứ này không\r\nđược thân thiện lắm;\mn<\N[1]>Oh right! I forgot about this, very\r\nfriendly;;
MAP032_EV10_PAGE0_1;\mn<\N[1]>1 bụi cây biết cử động ? Sao lại không nhỉ;\mn<\N[1]>1 moving bushes? Why not?;;
MAP032_EV10_PAGE0_5;\mn<\N[1]>Dù ai đang ở trong đó thì có thể ra được\r\nrồi ngoài này an toàn rồi;\mn<\N[1]>Whoever is in there can get out, it's safe\r\nout here.;;
MAP032_EV10_PAGE1_1;\mn<\N[1]>Vậy em là người ở làng à ?;\mn<\N[1]>So you are from the village?;;
MAP032_EV10_PAGE1_4;\mn<Villager>Đúng vậy ?;\mn<Villager>Yes?;;
MAP032_EV10_PAGE1_6;\mn<\N[1]>Sao em lại trốn trong bụi cây vậy ?;\mn<\N[1]>Why are you hiding in the bushes?;;
MAP032_EV10_PAGE1_8;\mn<Villager>Em đang bị thứ anh vừa hạ săn đuổi;\mn<Villager>I'm being hunted by the thing you just defeated.;;
MAP032_EV10_PAGE1_10;\mn<Villager>Cảm ơn anh rất nhiều;\mn<Villager>Thank you very much;;
MAP032_EV10_PAGE2_1;\mn<\N[1]>Em ổn chứ ?;\mn<\N[1]>Are you okay?;;
MAP032_EV10_PAGE2_11;\mn<\N[1]>Em tỉnh dậy rồi à ?;\mn<\N[1]>Are you awake?;;
MAP032_EV10_PAGE3_1;\mn<Villager>Đây là đâu ?;\mn<Villager>Where is this?;;
MAP032_EV10_PAGE3_3;\mn<\N[1]>Có vẻ cả ngày nay em chưa ăn gì nên em mới\r\nbị ngất nhỉ ?;\mn<\N[1]>It seems like you haven't eaten anything\r\nall day, that's why you fainted?;;
MAP032_EV10_PAGE3_15;\mn<\N[1]>Của em đây;\mn<\N[1]>Here you go;;
MAP032_EV10_PAGE3_27;\mn<Villager>Cảm ơn anh;\mn<Villager>Thank you;;
MAP032_EV10_PAGE3_29;\mn<\N[1]>Vậy nói cho anh nghe đi ! Tại sao em lại\r\ncãi nhau với mẹ rồi bỏ đi cả ngày như vậy ?;\mn<\N[1]>So tell me! Why did you argue with your\r\nmother and then leave all day like that?;;
MAP032_EV10_PAGE3_32;\mn<Villager>Mẹ em nhờ anh tìm em à ?;\mn<Villager>Your mother asked me to find you?;;
MAP032_EV10_PAGE3_34;\mn<Villager>Mẹ em không muốn em tin vào 1 truyền thuyết về \C[31]\TM[valhalla][Valhalla]\TM\C[0];\mn<Villager>My mother doesn't want me to believe in a legend about\r\n\C[31]\TM[valhalla][Valhalla]\TM\C[0];;
MAP032_EV10_PAGE3_36;\mn<Villager>Đó là 1 tổ đội anh hùng đa chủng tộc, họ là những người\r\nđã mang đến 1 thế giới các chủng tộc chung sống với\r\nnhau như hiện tại;\mn<Villager>It was a multi-racial team of heroes, they were the\r\nones who brought about a world where races lived together, as it is\r\ntoday.;;
MAP032_EV10_PAGE3_40;\mn<Villager>Người lãnh đạo của họ\|... Làm em nghĩ đến anh. Một\r\nchủng tộc không có đôi cánh nhưng anh vẫn dùng được\r\npháp thuật\|... Anh không phải \C[8]\TM[pureTribe][Pure Stalker]\TM\C[0] đúng không;\mn<Villager>Their leader\|... Makes me think of you. A, race\r\nwithout wings but you can still use, magic\|... You're not\r\n\C[8]\TM[pureTribe][Pure Stalker]\TM\C[0] right;;
MAP032_EV10_PAGE3_44;\mn<\N[1]>Ai nhìn anh cũng gọi anh là như vậy ? Nếu\r\nem không nghĩ như vậy thì cũng được thôi;\mn<\N[1]>Everyone who sees me calls me that? If you\r\ndon't think so, that's okay too.;;
MAP032_EV10_PAGE3_47;\mn<Villager>Họ nói với em \C[31]\TM[valhalla][Valhalla]\TM\C[0] chỉ là 1 huyền thoại không có\r\nthật nhưng em tin nó là 1 phần của lịch sử;\mn<Villager>They told me \C[31]\TM[valhalla][Valhalla]\TM\C[0] it's\r\njust a legend, it's not true but I believe it's part of history;;
MAP032_EV10_PAGE3_50;\mn<Villager>Có 1 thứ gì đó sắp diễn ra sao ? Nên giờ anh mới ở đây;\mn<Villager>Is something going to happen? That's why you\r\nare here.;;
MAP032_EV10_PAGE3_52;\mn<\N[1]>Anh cũng không rõ nữa\|... Anh chỉ nghĩ tới\r\nviệc tìm đường về nhà;\mn<\N[1]>I don't know either\|... I just thought\r\nabout finding my way home.;;
MAP032_EV10_PAGE3_55;\mn<Villager>Em tin việc anh xuất hiện ở đây là định mệnh ! Và em\r\nchúc anh may mắn;\mn<Villager>I believe your appearance here is destiny! And I wish\r\nyou luck.;;
MAP032_EV10_PAGE3_58;\mn<\N[1]>Cảm ơn em ! Trời cũng tối rồi chúng ta sẽ\r\nnghỉ ngơi chút và sáng mai chúng ta quay\r\nlại làng;\mn<\N[1]>Thank you! It's getting dark, we'll rest a\r\nbit and tomorrow morning we'll return to the\r\nvillage.;;
MAP037;;;;
MAP037_EV5_PAGE0_3;\mn<Villager>Cảm ơn cậu đã giúp đỡ tôi đưa cô ấy về !;\mn<Villager>Thank you for helping me bring her back!;;
MAP037_EV5_PAGE0_5;\mn<\N[1]>Không có gì !;\mn<\N[1]>Nothing !;;
MAP037_EV5_PAGE0_8;\mn<Villager>Vậy về việc sử dụng pháp thuật\|... Cậu thực sử dụng\r\npháp thuật à ?;\mn<Villager>So about using magic\|... You actually use magic?;;
MAP037_EV5_PAGE0_11;\mn<\N[1]>Mọi người ngạc nhiên vì mấy thứ đó vậy sao;\mn<\N[1]>Are people surprised by that stuff?;;
MAP037_EV5_PAGE0_13;\mn<Villager>Um vì cậu không có đôi cánh mà...;\mn<Villager>Um because you don't have wings...;;
MAP037_EV5_PAGE0_16;\mn<Villager>Em trai !!!;\mn<Villager>Little brother !!!;;
MAP037_EV5_PAGE0_31;\mn<Villager>Đừng lo lắng ! Cô an toàn rồi;\mn<Villager>Don't worry! You're safe.;;
MAP037_EV5_PAGE0_34;\mn<Villager>Làm ơn đừng can thiệp vào chuyện của tôi nữa;\mn<Villager>Please stop interfering in my business.;;
MAP037_EV5_PAGE0_36;\mn<Villager>Tôi cần gặp em trai mình;\mn<Villager>I need to see my brother;;
MAP037_EV5_PAGE0_39;\mn<Villager>Bình tĩnh nào ! Hiện tại tinh thần cô chưa ổn định sau\r\ncú sốc đó;\mn<Villager>Calm down! Her mind is not stable yet after that shock.;;
MAP037_EV5_PAGE0_42;\mn<Villager>Hãy tin tưởng mọi người ! Chúng tôi đang cố gắng tìm\r\nkiếm em trai cô;\mn<Villager>Trust everyone! We're trying to find your brother.;;
MAP037_EV5_PAGE0_46;\mn<Villager>Sẽ chẳng có kết quả gì đâu\|... Bởi vì em \|... trai\r\ntôi đã bị biến thành lũ người sói đó !!!;\mn<Villager>It won't work out\|... Because of you \|... boy, I've\r\nbeen turned into those werewolves!!!;;
MAP037_EV5_PAGE0_49;\mn<Villager>Tôi đã\|... thấy tất cả\|... có kẻ đứng đằng sau chuyện\r\nnày.;\mn<Villager>I've\|... seen everything\|... someone's behind this.;;
MAP037_EV5_PAGE0_59;\mn<Villager>Cô ấy ngủ mất rồi.;\mn<Villager>She fell asleep.;;
MAP037_EV5_PAGE0_62;\mn<\N[1]>Cô ấy có nói gì đó về việc em trai cô ấy bị\r\nbiến thành người sói à ?;\mn<\N[1]>Did she say something about her brother\r\nbeing turned into a werewolf?;;
MAP037_EV5_PAGE0_65;"\mn<Villager>Tôi không biết nữa\|... Gần đây xung quanh làng chúng\r\ntôi có xuất hiện nhiều sinh vật gọi là ""người sói"" như\r\nanh vừa nói";"\mn<Villager>I don't know anymore\|... Recently, around our village,\r\nthere have been many creatures called ""werewolves"" like you just\r\nsaid.";;
MAP037_EV5_PAGE0_69;\mn<Villager>Chúng là 1 loại quái vật mới khá hung dữ và có trí\r\nthông minh ! Một số chúng thi thoảng có còn pháp thuật;\mn<Villager>They are a new breed of monsters that are quite\r\nferocious and intelligent! Some of them sometimes have magic.;;
MAP037_EV5_PAGE0_72;\mn<Villager>Còn về biến thành chúng thì tôi nghĩ do cô ấy có chút\r\nvấn đề vì sự việc mất em trai của mình nên thành ra\r\nnhư vậy thôi;\mn<Villager>As for turning into them, I think it's because she had\r\nsome problems because of losing her younger brother, that's all.;;
MAP037_EV5_PAGE0_76;\mn<\N[1]>Um ! Cảm ơn vì thông tin nhé;\mn<\N[1]>Um ! Thanks for the info;;
MAP037_EV5_PAGE0_78;\mn<Villager>Nè ! Cầm lấy thứ này ! Đây là quà cảm ơn vì đã giúp đỡ\r\ntôi;\mn<Villager>Here! Take this! This is a thank you gift for helping\r\nme;;
